ProductID,ProductName,Category,SubCategory,Brand,SupplierID,CostPrice,ListPrice,MarginPct,IsActive,LaunchDate,Weight_kg
PRD01951,Engineering Textbook Pro,Books & Stationery,Academic Books,Brand09,SUP017,1548.12,2961.27,47.72,True,2020-08-06,23.85
PRD01952,Engineering Textbook Lite,BOOKS & STATIONERY,Academic Books,Brand07,SUP188,964.86,2031.84,52.51,True,2021-12-26,10.37
PRD01953,Engineering Textbook Classic,Books & Stationery,Academic Books,Brand29,SUP105,1520.18,2938.03,48.26,True,2023-01-20,21.91
PRD01954,Engineering Textbook Plus,Books & Stationery,Academic Books,Brand10,SUP061,1786.48,3365.37,46.92,True,2021-09-14,8.34
PRD01955,Engineering Textbook Pro,Books & Stationery,Academic Books,Brand09,SUP042,1065.46,1933.74,44.9,False,2018-05-20,8.2
PRD01956,Engineering Textbook Classic,Books & Stationery,Academic Books,Brand17,SUP065,380.56,779.38,51.17,True,2020-11-01,17.24
PRD01957,Medical Reference,Books & Stationery,Academic Books,Brand10,SUP027,273.11,515.96,47.07,True,2019-08-10,6.16
PRD01958,Medical Reference Elite,Books & Stationery,Academic Books,Brand16,SUP116,181.21,413.61,56.19,True,2018-10-04,19.35
PRD01959,Medical Reference Select,Books & Stationery,Academic Books,Brand48,SUP108,181.88,367.47,50.5,True,2018-11-17,24.5
PRD01960,Medical Reference Elite,Books & Stationery,Academic Books,Brand08,SUP024,784.19,1671.37,53.08,True,2021-03-17,2.31
PRD01961,Medical Reference Plus,Books & Stationery,Academic Books,Brand35,SUP134,1042.63,1979.31,47.32,True,2022-03-27,11.54
PRD01962,Medical Reference Pro,Books & Stationery,Academic Books,Brand46,SUP157,1313.13,2355.73,44.26,True,2021-05-12,18.97
PRD01963,Medical Reference Classic,Books & Stationery,Academic Books,Brand26,SUP076,1615.67,3615.34,55.31,True,2020-01-18,13.64
PRD01964,Medical Reference Select,Books & Stationery,Academic Books,Brand36,SUP170,1178.88,2498.59,52.82,True,2021-03-24,11.11
PRD01965,Medical Reference Premium,Books & Stationery,Academic Books,Brand32,SUP106,380.56,794.04,52.07,True,2021-10-03,7.26
PRD01966,Medical Reference Lite,Books & Stationery,Academic Books,Brand22,SUP156,1675.7,3910.78,57.15,True,2019-08-13,13.04
PRD01967,Medical Reference Elite,Books & Stationery,Academic Books,Brand33,SUP075,577.11,1117.93,48.38,True,2021-02-11,8.48
PRD01968,Medical Reference Select,Books & Stationery,Academic Books,Brand20,SUP064,720.48,1687.96,57.32,True,2021-09-24,9.29
PRD01969,MBA Casebook,Books & Stationery,Academic Books,Brand09,SUP064,873.92,1977.16,55.8,True,2021-04-27,18.06
PRD01970,MBA Casebook Max,Books & Stationery,Academic Books,Brand36,SUP153,87.11,196.87,55.75,True,2021-03-05,15.75
PRD01971,MBA Casebook Classic,Books & Stationery,Academic Books,Brand14,SUP057,884.69,2013.53,56.06,True,2021-08-18,1.3
PRD01972,MBA Casebook Elite,books & stationery,Academic Books,Brand31,SUP025,795.1,1483.88,46.42,True,2019-05-04,13.95
PRD01973,MBA Casebook Elite,Books & Stationery,Academic Books,Brand02,SUP093,1170.26,2101.36,44.31,True,2019-05-26,2.36
PRD01974,MBA Casebook Lite,Books & Stationery,Academic Books,Brand34,SUP160,1373.62,2966.66,53.7,True,2021-10-14,20.97
PRD01975,MBA Casebook Elite,Books & Stationery,Academic Books,Brand50,SUP008,555.13,1241.58,55.29,True,2023-01-23,2.47
PRD01976,MBA Casebook Eco,Books & Stationery,Academic Books,Brand33,SUP073,1326.34,2590.0,48.79,False,2020-12-07,1.16
PRD01977,MBA Casebook Lite,Books & Stationery,Academic Books,Brand37,SUP067,861.15,1946.59,55.76,True,2022-09-11,12.7
PRD01978,MBA Casebook Select,Books & Stationery,Academic Books,Brand30,SUP010,1011.95,1859.69,45.58,True,2022-07-21,3.06
PRD01979,MBA Casebook Lite,Books & Stationery,Academic Books,Brand44,SUP063,1481.82,2791.36,46.91,True,2019-07-14,6.79
PRD01980,MBA Casebook Pro,Books & Stationery,Academic Books,Brand29,SUP028,739.38,1384.56,46.6,True,2023-04-14,21.56
PRD01981,School Textbook,Books & Stationery,Academic Books,Brand23,SUP167,908.02,2046.83,55.64,True,2020-08-04,15.33
PRD01982,School Textbook Premium,Books & Stationery,Academic Books,Brand46,SUP041,1604.27,2965.14,45.9,True,2020-06-25,22.42
PRD01983,School Textbook Eco,Books & Stationery,Academic Books,Brand09,SUP193,1042.43,1999.85,47.87,True,2019-02-09,17.39
PRD01984,School Textbook Classic,Books & Stationery,Academic Books,Brand18,SUP105,430.09,872.38,50.7,True,2021-07-27,22.51
PRD01985,School Textbook Eco,Books & Stationery,Academic Books,Brand46,SUP112,1360.07,2525.78,46.15,True,2023-08-13,4.35
PRD01986,School Textbook Max,Books & Stationery,Academic Books,Brand18,SUP162,1468.8,2905.02,49.44,True,2020-08-10,17.28
PRD01987,School Textbook Select,Books & Stationery,Academic Books,Brand03,SUP019,1270.65,2599.75,51.12,True,2023-07-13,11.46
PRD01988,School Textbook Lite,Books & Stationery,Academic Books,Brand01,SUP035,745.54,1601.39,53.44,True,2023-12-27,15.74
PRD01989,School Textbook Max,Books & Stationery,Academic Books,Brand17,SUP001,190.55,395.94,51.87,True,2023-06-14,10.8
PRD01990,School Textbook Pro,Books & Stationery,Academic Books,Brand26,SUP192,1917.33,4109.45,53.34,True,2020-03-20,14.74
PRD01991,School Textbook Pro,Books & Stationery,Academic Books,Brand30,SUP177,1643.0,3405.17,51.75,True,2020-06-12,21.31
PRD01992,School Textbook Select,Books & Stationery,Academic Books,Brand45,SUP157,674.99,1457.76,53.7,True,2022-07-20,5.25
PRD01993,Competitive Exam Guide,Books & Stationery,Academic Books,Brand41,SUP142,175.54,390.78,55.08,True,2018-11-13,22.64
PRD01994,Competitive Exam Guide Max,Books & Stationery,Academic Books,Brand42,SUP167,1531.53,3529.62,56.61,True,2023-10-07,9.8
PRD01995,Competitive Exam Guide Elite,Books & Stationery,Academic Books,Brand47,SUP119,1464.12,2721.29,46.2,True,2019-05-14,21.03
PRD01996,Competitive Exam Guide Max,Books & Stationery,Academic Books,Brand35,SUP015,1847.53,3688.43,49.91,True,2019-10-23,7.45
PRD01997,Competitive Exam Guide Premium,Books & Stationery,Academic Books,Brand09,SUP173,112.34,224.85,50.04,True,2022-06-26,24.3
PRD01998,Competitive Exam Guide Plus,BOOKS & STATIONERY,Academic Books,Brand14,SUP026,1755.66,3687.94,52.39,True,2022-04-27,9.49
PRD01999,Competitive Exam Guide Premium,Books & Stationery,Academic Books,Brand42,SUP129,176.66,420.39,57.98,True,2019-04-01,13.99
PRD02000,Competitive Exam Guide Classic,Books & Stationery,Academic Books,Brand13,SUP122,741.47,1463.58,49.34,True,2019-01-07,11.71
PRD02001,Competitive Exam Guide Elite,Books & Stationery,Academic Books,Brand34,SUP194,1139.92,2475.7,53.96,False,2019-11-23,21.82
PRD02002,Competitive Exam Guide Lite,Books & Stationery,Academic Books,Brand32,SUP034,1885.79,4430.48,57.44,True,2023-08-22,23.89
PRD02003,Competitive Exam Guide Select,Books & Stationery,Academic Books,Brand19,SUP125,1546.59,3082.13,49.82,True,2019-04-23,17.57
PRD02004,Competitive Exam Guide Select,Books & Stationery,Academic Books,Brand19,SUP067,531.65,1154.79,53.96,True,2021-04-15,18.27
PRD02005,UPSC Material,Books & Stationery,Academic Books,Brand20,SUP070,1425.58,3136.21,54.54,True,2022-11-13,14.62
PRD02006,UPSC Material Premium,Books & Stationery,Academic Books,Brand16,SUP034,1342.64,3105.66,56.77,True,2023-02-15,20.72
PRD02007,UPSC Material Select,Books & Stationery,Academic Books,Brand41,SUP070,1410.75,3212.1,56.08,True,2019-09-26,10.81
PRD02008,UPSC Material Lite,Books & Stationery,Academic Books,Brand42,SUP097,155.19,299.88,48.25,True,2023-02-11,1.51
PRD02009,UPSC Material Elite,Books & Stationery,Academic Books,Brand07,SUP183,1028.91,2028.18,49.27,True,2018-12-06,18.87
PRD02010,UPSC Material Elite,books & stationery,Academic Books,Brand30,SUP074,776.51,1556.67,50.12,True,2023-03-18,18.62
PRD02011,UPSC Material Classic,Books & Stationery,Academic Books,Brand25,SUP007,1403.59,3029.12,53.66,True,2021-02-11,6.84
PRD02012,UPSC Material Lite,Books & Stationery,Academic Books,Brand29,SUP115,727.31,1454.6,50.0,True,2020-09-10,9.47
PRD02013,UPSC Material Classic,Books & Stationery,Academic Books,Brand01,SUP012,1380.61,2689.18,48.66,True,2018-04-06,12.42
PRD02014,UPSC Material Select,Books & Stationery,Academic Books,Brand33,SUP111,1134.09,2641.6,57.07,True,2018-04-22,6.59
PRD02015,UPSC Material Select,Books & Stationery,Academic Books,Brand05,SUP097,1785.64,3674.62,51.41,True,2019-08-27,21.59
PRD02016,UPSC Material Max,Books & Stationery,Academic Books,Brand12,SUP035,663.16,1465.98,54.76,True,2020-11-27,11.04
PRD02017,Indian Fiction,Books & Stationery,Fiction,Brand21,SUP019,988.52,1868.03,47.08,True,2018-07-01,17.12
PRD02018,Indian Fiction Plus,Books & Stationery,Fiction,Brand15,SUP053,575.01,1165.53,50.67,True,2020-04-18,23.51
PRD02019,Indian Fiction Lite,Books & Stationery,Fiction,Brand46,SUP082,684.56,1431.77,52.19,True,2019-02-26,21.2
PRD02020,Indian Fiction Eco,Books & Stationery,Fiction,Brand25,SUP092,1126.02,2453.72,54.11,True,2021-01-07,19.83
PRD02021,Indian Fiction Select,Books & Stationery,Fiction,Brand33,SUP008,1007.83,1882.96,46.48,True,2022-11-23,9.21
PRD02022,Indian Fiction Pro,Books & Stationery,Fiction,Brand41,SUP113,1764.82,3761.06,53.08,True,2019-04-25,1.37
PRD02023,Indian Fiction Eco,Books & Stationery,Fiction,Brand38,SUP137,817.9,1814.51,54.92,True,2023-12-26,12.51
PRD02024,Indian Fiction Max,Books & Stationery,Fiction,Brand36,SUP180,1227.12,2780.56,55.87,True,2018-11-15,18.89
PRD02025,Indian Fiction Elite,Books & Stationery,Fiction,Brand42,SUP033,1077.18,2387.67,54.89,True,2019-07-16,5.76
PRD02026,Indian Fiction Classic,Books & Stationery,Fiction,Brand41,SUP179,977.45,2022.87,51.68,True,2020-01-14,20.96
PRD02027,Indian Fiction Plus,Books & Stationery,Fiction,Brand47,SUP110,1128.61,2189.95,48.46,True,2018-03-12,18.48
PRD02028,Indian Fiction Plus,Books & Stationery,Fiction,Brand40,SUP069,1619.9,2935.66,44.82,True,2022-07-25,19.46
PRD02029,International Bestseller,Books & Stationery,Fiction,Brand47,SUP043,420.8,815.41,48.39,True,2021-08-25,21.87
PRD02030,International Bestseller Plus,Books & Stationery,Fiction,Brand06,SUP166,1418.82,3250.56,56.35,True,2022-02-02,5.65
PRD02031,International Bestseller Select,Books & Stationery,Fiction,Brand05,SUP186,1542.3,3165.68,51.28,True,2019-04-09,21.95
PRD02032,International Bestseller Select,Books & Stationery,Fiction,Brand01,SUP073,1297.23,2837.88,54.29,True,2020-04-24,23.85
PRD02033,International Bestseller Classic,BOOKS & STATIONERY,Fiction,Brand01,SUP150,853.86,2014.91,57.62,True,2019-03-10,23.03
PRD02034,International Bestseller Eco,Books & Stationery,Fiction,Brand11,SUP058,473.3,1055.04,55.14,True,2019-07-26,14.68
PRD02035,International Bestseller Lite,Books & Stationery,Fiction,Brand03,SUP041,1247.07,2232.34,44.14,True,2018-12-07,8.29
PRD02036,International Bestseller Pro,Books & Stationery,Fiction,Brand21,SUP058,1200.49,2510.19,52.18,True,2018-02-20,5.96
PRD02037,International Bestseller Pro,BOOKS & STATIONERY,Fiction,Brand46,SUP160,1383.28,2479.54,44.21,False,2023-10-13,10.4
PRD02038,International Bestseller Elite,Books & Stationery,Fiction,Brand31,SUP100,1631.3,3368.37,51.57,True,2019-05-19,15.55
PRD02039,International Bestseller Lite,Books & Stationery,Fiction,Brand32,SUP041,1613.55,3652.68,55.83,True,2021-12-22,22.07
PRD02040,International Bestseller Select,Books & Stationery,Fiction,Brand36,SUP170,1917.27,3807.82,49.65,True,2022-12-18,10.76
PRD02041,Regional Novel,Books & Stationery,Fiction,Brand38,SUP042,904.56,1691.46,46.52,True,2022-12-05,13.97
PRD02042,Regional Novel Plus,Books & Stationery,Fiction,Brand19,SUP084,253.5,494.65,48.75,True,2023-05-17,21.88
PRD02043,Regional Novel Max,Books & Stationery,Fiction,Brand07,SUP035,858.35,1967.42,56.37,True,2020-02-16,23.94
PRD02044,Regional Novel Eco,Books & Stationery,Fiction,Brand14,SUP075,1287.79,2726.35,52.77,True,2023-10-08,24.69
PRD02045,Regional Novel Classic,Books & Stationery,Fiction,Brand02,SUP140,853.45,1680.05,49.2,True,2019-03-14,23.88
PRD02046,Regional Novel Lite,Books & Stationery,Fiction,Brand36,SUP199,223.32,471.37,52.62,True,2021-03-16,17.27
PRD02047,Regional Novel Select,Books & Stationery,Fiction,Brand23,SUP147,1671.01,3257.89,48.71,True,2021-04-05,24.16
PRD02048,Regional Novel Pro,Books & Stationery,Fiction,Brand31,SUP172,429.21,813.8,47.26,False,2018-11-02,3.17
PRD02049,Regional Novel Select,Books & Stationery,Fiction,Brand18,SUP185,864.73,1948.01,55.61,True,2020-09-09,10.87
PRD02050,Regional Novel Select,Books & Stationery,Fiction,Brand20,SUP126,785.07,1532.93,48.79,True,2018-11-27,21.58
PRD02051,Regional Novel Eco,books & stationery,Fiction,Brand29,SUP177,78.17,171.85,54.51,True,2018-08-21,3.72
PRD02052,Regional Novel Lite,Books & Stationery,Fiction,Brand23,SUP126,1858.21,3426.33,45.77,True,2018-03-27,14.35
PRD02053,Children's Fiction,Books & Stationery,Fiction,Brand44,SUP037,548.92,1216.3,54.87,True,2023-08-25,16.01
PRD02054,Children's Fiction Eco,Books & Stationery,Fiction,Brand07,SUP043,703.63,1634.75,56.96,True,2019-10-08,15.43
PRD02055,Children's Fiction Select,Books & Stationery,Fiction,Brand28,SUP162,1749.1,3560.47,50.87,True,2020-07-03,1.31
PRD02056,Children's Fiction Lite,Books & Stationery,Fiction,Brand21,SUP196,1258.79,2594.82,51.49,True,2020-08-19,10.59
PRD02057,Children's Fiction Classic,Books & Stationery,Fiction,Brand37,SUP194,894.59,2056.92,56.51,True,2019-09-04,4.93
PRD02058,Children's Fiction Classic,Books & Stationery,Fiction,Brand15,SUP166,1394.03,2570.23,45.76,True,2023-03-26,22.06
PRD02059,Children's Fiction Classic,Books & Stationery,Fiction,Brand19,SUP047,648.12,1374.69,52.85,True,2022-02-01,2.44
PRD02060,Children's Fiction Select,Books & Stationery,Fiction,Brand30,SUP159,1499.66,2735.41,45.18,True,2023-08-12,5.29
PRD02061,Children's Fiction Classic,Books & Stationery,Fiction,Brand21,SUP050,1781.11,3705.21,51.93,True,2023-10-12,2.81
PRD02062,Children's Fiction Elite,Books & Stationery,Fiction,Brand35,SUP191,299.47,593.95,49.58,True,2020-06-22,21.95
PRD02063,Children's Fiction Premium,Books & Stationery,Fiction,Brand08,SUP151,150.57,333.36,54.83,True,2022-12-20,5.42
PRD02064,Children's Fiction Premium,Books & Stationery,Fiction,Brand09,SUP044,1265.57,2333.16,45.76,True,2021-08-20,17.16
PRD02065,Graphic Novel,Books & Stationery,Fiction,Brand40,SUP006,1222.19,2670.14,54.23,True,2023-07-16,18.74
PRD02066,Graphic Novel Plus,Books & Stationery,Fiction,Brand14,SUP182,470.47,899.4,47.69,True,2021-11-18,15.29
PRD02067,Graphic Novel Pro,Books & Stationery,Fiction,Brand39,SUP187,1288.09,2455.02,47.53,True,2021-08-06,7.59
PRD02068,Graphic Novel Select,Books & Stationery,Fiction,Brand01,SUP104,1806.2,3511.88,48.57,False,2018-02-11,19.95
PRD02069,Graphic Novel Premium,Books & Stationery,Fiction,Brand03,SUP138,904.18,2043.16,55.75,True,2020-09-19,21.34
PRD02070,Graphic Novel Lite,Books & Stationery,Fiction,Brand34,SUP082,576.15,1176.1,51.01,True,2019-10-09,2.42
PRD02071,Graphic Novel Max,Books & Stationery,Fiction,Brand45,SUP048,1489.79,3229.56,53.87,True,2023-06-18,24.98
PRD02072,Graphic Novel Pro,Books & Stationery,Fiction,Brand46,SUP049,520.37,1053.81,50.62,True,2018-01-14,22.34
PRD02073,Graphic Novel Eco,Books & Stationery,Fiction,Brand39,SUP091,1221.7,2621.68,53.4,True,2018-11-25,23.91
PRD02074,Graphic Novel Classic,Books & Stationery,Fiction,Brand32,SUP199,1866.16,3974.08,53.04,True,2021-04-17,1.16
PRD02075,Graphic Novel Premium,Books & Stationery,Fiction,Brand16,SUP060,232.58,491.42,52.67,True,2019-07-22,24.11
PRD02076,Graphic Novel Eco,Books & Stationery,Fiction,Brand45,SUP058,1233.56,2884.57,57.24,True,2019-02-06,2.5
PRD02077,Business Book,Books & Stationery,Non-Fiction,Brand46,SUP025,1150.2,2210.1,47.96,True,2021-08-27,23.83
PRD02078,Business Book Elite,books & stationery,Non-Fiction,Brand49,SUP184,1513.78,3370.21,55.08,True,2021-02-02,13.9
PRD02079,Business Book Elite,Books & Stationery,Non-Fiction,Brand05,SUP087,1000.92,1804.37,44.53,True,2018-09-02,10.64
PRD02080,Business Book Classic,Books & Stationery,Non-Fiction,Brand34,SUP149,1577.18,3326.94,52.59,True,2018-06-04,7.64
PRD02081,Business Book Classic,Books & Stationery,Non-Fiction,Brand50,SUP004,1027.44,2390.5,57.02,True,2022-02-15,16.67
PRD02082,Business Book Select,Books & Stationery,Non-Fiction,Brand50,SUP017,335.77,642.85,47.77,True,2023-12-07,5.82
PRD02083,Business Book Lite,Books & Stationery,Non-Fiction,Brand33,SUP172,968.14,1831.27,47.13,True,2018-12-08,19.46
PRD02084,Business Book Lite,Books & Stationery,Non-Fiction,Brand33,SUP093,668.01,1352.01,50.59,True,2022-04-20,7.22
PRD02085,Business Book Classic,Books & Stationery,Non-Fiction,Brand47,SUP088,1264.6,2545.1,50.31,True,2023-03-25,3.5
PRD02086,Business Book Premium,Books & Stationery,Non-Fiction,Brand14,SUP122,1283.17,2410.94,46.78,True,2021-12-20,21.75
PRD02087,Business Book Select,Books & Stationery,Non-Fiction,Brand45,SUP149,1106.35,2571.04,56.97,True,2023-04-15,18.43
PRD02088,Business Book Lite,Books & Stationery,Non-Fiction,Brand17,SUP127,1880.61,3368.04,44.16,True,2020-06-23,1.22
PRD02089,Self-Help,Books & Stationery,Non-Fiction,Brand21,SUP101,735.15,1596.89,53.96,True,2018-11-15,24.55
PRD02090,Self-Help Plus,Books & Stationery,Non-Fiction,Brand10,SUP130,1457.89,3455.24,57.81,True,2022-02-20,11.74
PRD02091,Self-Help Premium,Books & Stationery,Non-Fiction,Brand42,SUP138,462.02,834.58,44.64,True,2022-07-18,18.47
PRD02092,Self-Help Lite,Books & Stationery,Non-Fiction,Brand45,SUP173,1103.29,2139.87,48.44,True,2021-06-18,18.06
PRD02093,Self-Help Pro,Books & Stationery,Non-Fiction,Brand15,SUP069,336.96,782.11,56.92,True,2023-12-18,15.0
PRD02094,Self-Help Premium,Books & Stationery,Non-Fiction,Brand31,SUP173,270.06,541.28,50.11,True,2018-11-27,8.37
PRD02095,Self-Help Max,Books & Stationery,Non-Fiction,Brand33,SUP073,717.13,1366.52,47.52,True,2020-03-14,0.48
PRD02096,Self-Help Select,Books & Stationery,Non-Fiction,Brand42,SUP188,964.09,1745.67,44.77,True,2018-02-13,4.96
PRD02097,Self-Help Eco,Books & Stationery,Non-Fiction,Brand48,SUP063,1069.1,2157.61,50.45,True,2018-06-20,3.28
PRD02098,Self-Help Elite,Books & Stationery,Non-Fiction,Brand40,SUP115,1249.73,2846.72,56.1,True,2023-06-11,23.02
PRD02099,Self-Help Pro,Books & Stationery,Non-Fiction,Brand39,SUP033,486.1,1016.35,52.17,True,2023-06-03,18.18
PRD02100,Self-Help Elite,Books & Stationery,Non-Fiction,Brand36,SUP049,446.62,990.46,54.91,True,2019-12-13,13.64
PRD02101,Biography,Books & Stationery,Non-Fiction,Brand30,SUP019,1871.88,3999.12,53.19,True,2018-08-01,8.4
PRD02102,Biography Eco,Books & Stationery,Non-Fiction,Brand35,SUP199,707.42,1456.33,51.42,True,2019-04-25,4.71
PRD02103,Biography Eco,Books & Stationery,Non-Fiction,Brand27,SUP194,1291.76,2333.31,44.64,False,2022-10-10,21.96
PRD02104,Biography Premium,Books & Stationery,Non-Fiction,Brand31,SUP011,486.33,1060.01,54.12,True,2018-11-15,2.89
PRD02105,Biography Lite,Books & Stationery,Non-Fiction,Brand38,SUP153,1830.96,3728.09,50.89,True,2019-10-21,16.88
PRD02106,Biography Premium,Books & Stationery,Non-Fiction,Brand26,SUP156,576.66,1265.94,54.45,True,2020-06-17,12.73
PRD02107,Biography Eco,Books & Stationery,Non-Fiction,Brand47,SUP166,1503.55,3108.28,51.63,True,2022-05-13,23.94
PRD02108,Biography Plus,Books & Stationery,Non-Fiction,Brand14,SUP131,1730.34,3244.99,46.68,True,2020-05-26,20.08
PRD02109,Biography Eco,Books & Stationery,Non-Fiction,Brand02,SUP012,579.63,1330.0,56.42,True,2020-11-15,14.06
PRD02110,Biography Select,Books & Stationery,Non-Fiction,Brand41,SUP157,486.19,914.99,46.86,True,2018-09-06,8.06
PRD02111,Biography Max,Books & Stationery,Non-Fiction,Brand23,SUP001,582.57,1264.24,53.92,True,2019-12-03,19.18
PRD02112,Biography Premium,Books & Stationery,Non-Fiction,Brand01,SUP169,528.74,1225.42,56.85,True,2021-09-16,20.39
PRD02113,Popular Science,Books & Stationery,Non-Fiction,Brand44,SUP007,275.84,549.68,49.82,True,2023-06-16,19.12
PRD02114,Popular Science Select,Books & Stationery,Non-Fiction,Brand43,SUP091,1515.63,3478.86,56.43,True,2020-10-14,3.04
PRD02115,Popular Science Lite,Books & Stationery,Non-Fiction,Brand03,SUP009,1593.77,3349.99,52.42,True,2022-03-02,15.2
PRD02116,Popular Science Elite,Books & Stationery,Non-Fiction,Brand01,SUP160,1427.58,2927.89,51.24,False,2021-10-26,6.76
PRD02117,Popular Science Plus,Books & Stationery,Non-Fiction,Brand05,SUP083,1685.39,3018.76,44.17,True,2020-02-26,13.08
PRD02118,Popular Science Max,Books & Stationery,Non-Fiction,Brand30,SUP114,727.77,1314.23,44.62,True,2020-03-13,19.16
PRD02119,Popular Science Lite,Books & Stationery,Non-Fiction,Brand23,SUP013,1643.05,3007.92,45.38,True,2023-10-16,21.84
PRD02120,Popular Science Eco,Books & Stationery,Non-Fiction,Brand20,SUP006,499.54,1149.01,56.52,True,2021-12-15,1.33
PRD02121,Popular Science Premium,Books & Stationery,Non-Fiction,Brand17,SUP056,188.72,375.98,49.81,False,2021-02-05,5.32
PRD02122,Popular Science Lite,Books & Stationery,Non-Fiction,Brand07,SUP170,885.71,1685.64,47.46,True,2021-11-19,6.98
PRD02123,Popular Science Classic,Books & Stationery,Non-Fiction,Brand31,SUP026,1654.63,3488.24,52.57,True,2019-08-13,6.02
PRD02124,Popular Science Select,Books & Stationery,Non-Fiction,Brand08,SUP116,1345.6,2603.7,48.32,True,2018-07-12,0.18
PRD02125,History,Books & Stationery,Non-Fiction,Brand28,SUP116,1074.96,2074.26,48.18,True,2023-12-16,10.51
PRD02126,History Eco,Books & Stationery,Non-Fiction,Brand25,SUP038,1364.71,3168.14,56.92,True,2018-04-01,19.14
PRD02127,History Classic,Books & Stationery,Non-Fiction,Brand40,SUP082,225.23,413.21,45.49,True,2022-04-23,21.3
PRD02128,History Max,Books & Stationery,Non-Fiction,Brand18,SUP130,917.33,2181.43,57.95,True,2019-11-12,21.88
PRD02129,History Premium,Books & Stationery,Non-Fiction,Brand03,SUP067,181.12,332.66,45.55,True,2021-12-11,2.36
PRD02130,History Classic,Books & Stationery,Non-Fiction,Brand33,SUP143,761.22,1488.87,48.87,True,2021-01-12,16.1
PRD02131,History Plus,Books & Stationery,Non-Fiction,Brand31,SUP073,548.33,1090.1,49.7,False,2020-12-07,19.42
PRD02132,History Eco,Books & Stationery,Non-Fiction,Brand24,SUP170,529.1,1187.6,55.45,True,2020-03-11,6.04
PRD02133,History Lite,Books & Stationery,Non-Fiction,Brand24,SUP153,262.6,563.6,53.41,True,2022-08-12,7.54
PRD02134,History Lite,Books & Stationery,Non-Fiction,Brand05,SUP123,437.94,986.93,55.63,False,2023-01-15,1.55
PRD02135,History Pro,Books & Stationery,Non-Fiction,Brand29,SUP035,1515.62,2857.56,46.96,True,2023-10-05,19.94
PRD02136,History Max,Books & Stationery,Non-Fiction,Brand25,SUP070,887.55,1590.15,44.18,True,2022-03-21,17.67
PRD02137,Personal Finance,Books & Stationery,Non-Fiction,Brand37,SUP016,916.21,1779.95,48.53,True,2020-10-09,21.93
PRD02138,Personal Finance Lite,Books & Stationery,Non-Fiction,Brand07,SUP177,593.9,1126.72,47.29,True,2018-05-15,18.27
PRD02139,Personal Finance Classic,Books & Stationery,Non-Fiction,Brand40,SUP081,1503.3,2943.75,48.93,True,2023-06-20,10.86
PRD02140,Personal Finance Lite,Books & Stationery,Non-Fiction,Brand38,SUP174,1630.25,2977.28,45.24,True,2020-03-25,15.16
PRD02141,Personal Finance Elite,Books & Stationery,Non-Fiction,Brand47,SUP151,115.02,250.68,54.12,True,2021-09-23,21.55
PRD02142,Personal Finance Pro,books & stationery,Non-Fiction,Brand43,SUP132,706.67,1431.62,50.64,True,2023-07-05,8.74
PRD02143,Personal Finance Plus,Books & Stationery,Non-Fiction,Brand30,SUP199,1498.33,3424.73,56.25,True,2018-09-24,8.75
PRD02144,Personal Finance Eco,Books & Stationery,Non-Fiction,Brand41,SUP113,258.46,499.24,48.23,True,2020-11-09,23.84
PRD02145,Personal Finance Premium,Books & Stationery,Non-Fiction,Brand08,SUP035,869.86,1746.09,50.18,True,2019-03-22,10.94
PRD02146,Personal Finance Elite,Books & Stationery,Non-Fiction,Brand44,SUP089,1727.46,3408.81,49.32,True,2018-12-24,22.54
PRD02147,Personal Finance Premium,Books & Stationery,Non-Fiction,Brand41,SUP087,1472.56,3158.52,53.38,True,2022-09-13,16.55
PRD02148,Personal Finance Premium,Books & Stationery,Non-Fiction,Brand24,SUP143,1159.34,2658.51,56.39,True,2019-11-23,0.32
PRD02149,Notebook,Books & Stationery,Stationery,Brand20,SUP184,1681.91,3045.74,44.78,True,2022-04-23,2.6
PRD02150,Notebook Plus,Books & Stationery,Stationery,Brand45,SUP087,1017.69,2127.04,52.15,True,2018-04-18,24.5
PRD02151,Notebook Select,books & stationery,Stationery,Brand26,SUP105,1643.17,3721.87,55.85,True,2021-09-24,20.08
PRD02152,Notebook Select,Books & Stationery,Stationery,Brand06,SUP066,1588.0,3635.1,56.31,True,2019-09-15,4.49
PRD02153,Notebook Premium,Books & Stationery,Stationery,Brand42,SUP169,1001.93,2133.63,53.04,False,2022-12-13,0.61
PRD02154,Notebook Premium,Books & Stationery,Stationery,Brand32,SUP030,1717.25,3205.9,46.43,True,2021-02-16,17.92
PRD02155,Notebook Premium,Books & Stationery,Stationery,Brand19,SUP110,1230.5,2248.07,45.26,True,2021-05-21,8.02
PRD02156,Notebook Lite,Books & Stationery,Stationery,Brand39,SUP024,1606.78,2978.51,46.05,True,2019-06-09,15.97
PRD02157,Notebook Eco,Books & Stationery,Stationery,Brand29,SUP034,462.67,1031.27,55.14,True,2023-11-17,20.75
PRD02158,Notebook Elite,Books & Stationery,Stationery,Brand20,SUP099,475.56,1008.79,52.86,False,2022-09-12,16.33
PRD02159,Notebook Premium,Books & Stationery,Stationery,Brand24,SUP187,923.14,1752.74,47.33,True,2023-10-10,24.76
PRD02160,Notebook Premium,Books & Stationery,Stationery,Brand27,SUP009,1763.06,3175.29,44.48,True,2018-09-12,10.52
PRD02161,Pen Set,Books & Stationery,Stationery,Brand08,SUP056,574.5,1195.96,51.96,True,2022-08-16,21.04
